"log.Rented.Bike.Count","Hour","Temperature","Humidity","Wind.speed","Visibility","Solar.Radiation","Rainfall","Snowfall","Seasons","Holiday"
8.0774471493312,18,25.6,57,2.7,1217,0.96,0,0,"Summer","No Holiday"
4.94875989037817,6,14.3,66,0.5,2000,0,0,0,"Autumn","Holiday"
4.77912349311153,4,1.3,48,0.5,2000,0,0,0,"Autumn","No Holiday"
6.4393503711001,0,4.2,76,2.1,870,0,0,0,"Autumn","No Holiday"
5.19849703126583,19,1.6,53,4,2000,0,0,0,"Winter","No Holiday"
5.80513496891649,3,28.2,65,0.3,1999,0,0,0,"Summer","No Holiday"
7.10824413973154,23,17.7,51,1.4,2000,0,0,0,"Autumn","No Holiday"
4.39444915467244,7,-4.7,56,1.1,2000,0,0,0,"Winter","Holiday"
7.1066061377273,12,25.9,39,1.2,1950,2.89,0,0,"Autumn","No Holiday"
7.7445698093545,22,20,70,1,2000,0,0,0,"Summer","No Holiday"
6.69579891705849,0,18.9,78,2.1,2000,0,0,0,"Autumn","No Holiday"
7.56734567601324,22,21.6,66,1.2,1438,0,0,0,"Summer","No Holiday"
5.8348107370626,6,17.7,68,1.3,842,0.05,0,0,"Summer","No Holiday"
4.83628190695148,9,-8.6,28,1.5,1786,0.49,0,0,"Winter","No Holiday"
6.12686918411419,3,18.8,90,1,1191,0,0,0,"Autumn","No Holiday"
3.85014760171006,4,-5.8,48,1.5,1552,0,0,0,"Spring","No Holiday"
6.0088131854426,1,23.1,98,0,958,0,0,0,"Summer","No Holiday"
5.19295685089021,2,2,97,1,580,0,0,0,"Spring","Holiday"
6.8001700683022,10,9.5,46,3.7,1871,1.49,0,0,"Autumn","No Holiday"
6.77308037565554,0,29.6,61,1,2000,0,0,0,"Summer","No Holiday"
4.34380542185368,6,17.4,98,0.3,234,0,0,0,"Spring","No Holiday"
3.71357206670431,4,-11.4,58,1.3,1907,0,0,0,"Winter","No Holiday"
5.13579843705026,18,1.1,96,3,187,0,3.3,1,"Winter","No Holiday"
6.8596149036542,0,19.5,81,1.1,2000,0,0,0,"Autumn","No Holiday"
7.03262426102801,20,15.2,65,2.2,988,0,0,0,"Spring","No Holiday"
5.53338948872752,10,1.3,43,0.8,971,0.16,0,0,"Winter","No Holiday"
5.24702407216049,11,-6.1,25,2.8,1976,1.28,0,0,"Winter","No Holiday"
5.02388052084628,22,-1,56,4.7,2000,0,0,0,"Winter","No Holiday"
6.62936325343745,23,8.4,65,0.8,1216,0,0,0,"Autumn","No Holiday"
5.10594547390058,4,8.1,78,0.6,2000,0,0,0,"Autumn","No Holiday"
6.7093043402583,15,34.9,46,2,2000,1.54,0,0,"Summer","No Holiday"
5.88610403145016,11,-0.5,21,1.3,1936,0.94,0,0,"Winter","No Holiday"
7.568895663407,19,20.7,46,1,2000,0.02,0,0,"Autumn","No Holiday"
7.40913644392013,20,16.8,29,4.3,1971,0.01,0,0,"Spring","No Holiday"
6.10924758276437,6,7.5,86,1.3,1301,0,0,0,"Autumn","No Holiday"
2.30258509299405,6,14.4,96,0.7,453,0,8,0,"Spring","No Holiday"
6.08677472691231,7,11.2,85,0.3,1593,0.02,0,0,"Autumn","Holiday"
6.41999492814714,23,12.7,75,1.6,475,0,0,0,"Spring","No Holiday"
5.52146091786225,8,1.4,96,1,212,0.04,0,2.5,"Autumn","No Holiday"
5.12396397940326,4,29.3,54,1,2000,0,0,0,"Summer","No Holiday"
6.49828214947643,0,14.8,27,2.1,2000,0,0,0,"Spring","No Holiday"
5.00394630594546,15,-10.8,29,3.8,2000,1.06,0,0.7,"Winter","No Holiday"
5.81413053182507,13,5.8,39,0.6,931,0.35,0,0,"Winter","No Holiday"
7.32448997934853,20,18.2,65,1.8,1563,0,0,0,"Spring","No Holiday"
6.57228254269401,13,10.4,38,2.4,1959,2.99,0,0,"Spring","No Holiday"
6.26149168432104,8,14.1,38,1,2000,0.72,0,0,"Spring","No Holiday"
5.76519110278484,22,0.5,22,2.9,2000,0,0,0,"Winter","No Holiday"
5.19295685089021,12,19,91,1.7,965,0.67,0.5,0,"Autumn","No Holiday"
5.66296048013595,18,-11.8,33,4,2000,0.04,0,0.5,"Winter","No Holiday"
5.88610403145016,1,4.7,51,1.1,728,0,0,0,"Spring","No Holiday"
6.97541392745595,7,4.6,76,0.7,2000,0,0,0,"Autumn","No Holiday"
6.12249280951439,2,2.9,77,1.8,853,0,0,0,"Autumn","No Holiday"
5.66642668811243,22,-0.5,55,0.6,1655,0,0,0,"Winter","No Holiday"
5.62040086571715,14,6.5,43,0.8,468,0.52,0,0,"Winter","No Holiday"
6.18620862390049,10,17.7,88,1.1,322,0.36,0,0,"Spring","No Holiday"
5.50533153593236,5,13.7,57,1.8,1999,0,0,0,"Autumn","No Holiday"
5.9427993751267,7,20.7,85,0.5,1052,0.11,0,0,"Summer","No Holiday"
6.81673588059497,10,24.4,76,2.1,617,1.58,0,0,"Summer","No Holiday"
6.31535800152233,11,4.7,26,4.8,1927,1.55,0,0,"Spring","No Holiday"
5.71042701737487,1,-3.4,76,2.9,582,0,0,0,"Winter","No Holiday"
5.39362754635236,21,-6.6,39,3.2,2000,0,0,0,"Winter","No Holiday"
2.89037175789616,5,8.3,81,2,1060,0,0.1,0,"Spring","No Holiday"
7.72090525193678,17,19.4,32,3.2,2000,0.63,0,0,"Autumn","No Holiday"
6.84906628263346,16,18.3,43,4.3,1931,1.3,0,0,"Spring","No Holiday"
5.18178355029209,14,-2.2,23,3.7,1971,1.09,0,2.2,"Winter","No Holiday"
4.76217393479776,5,10.4,62,1.8,911,0,0,0,"Spring","No Holiday"
6.72383244082121,15,10.2,58,2,573,0.29,0,0,"Autumn","No Holiday"
6.5694814204143,1,14.7,43,1.2,2000,0,0,0,"Spring","No Holiday"
7.33106030521863,16,19.3,29,2.8,2000,1.34,0,0,"Autumn","No Holiday"
6.31896811374643,1,19.8,59,1.3,2000,0,0,0,"Summer","No Holiday"
3.78418963391826,2,20.3,97,0.7,315,0,1,0,"Summer","No Holiday"
8.12118324207883,18,29.3,27,3.4,1977,1.24,0,0,"Summer","No Holiday"
6.4425401664682,13,29.7,80,1.7,1312,0.73,0.4,0,"Summer","No Holiday"
5.42053499927229,11,-4.7,36,3.8,2000,1,0,0,"Winter","No Holiday"
6.37672694789863,23,16.3,82,1.3,480,0,0,0,"Spring","No Holiday"
7.82124208352356,20,25.4,31,2.5,2000,0.07,0,0,"Summer","No Holiday"
5.05624580534831,4,12,69,0.5,2000,0,0,0,"Autumn","Holiday"
5.52146091786225,15,-5.8,30,2.8,2000,0.92,0,0,"Winter","No Holiday"
3.98898404656427,6,-0.8,44,0.6,1541,0,0,0,"Winter","No Holiday"
5.61677109766657,3,18.4,88,1.6,465,0,0,0,"Summer","No Holiday"
7.03174125876313,12,16.8,50,1.6,2000,1.94,0,0,"Autumn","No Holiday"
6.30444880242198,1,11.1,62,0.2,666,0,0,0,"Autumn","No Holiday"
3.17805383034795,5,17.8,93,1.8,2000,0,0.5,0,"Autumn","No Holiday"
4.53259949315326,2,-7,42,1.6,2000,0,0,0,"Winter","No Holiday"
5.84354441703136,21,-1.6,52,2.2,2000,0,0,0,"Winter","No Holiday"
7.05875815251866,21,8.5,42,1.1,2000,0,0,0,"Autumn","No Holiday"
7.2086003379602,21,13.9,37,1.1,1751,0,0,0,"Spring","No Holiday"
6.34388043412633,10,32.3,56,1.7,1625,1.61,0,0,"Summer","No Holiday"
3.87120101090789,20,20.3,95,0.8,1372,0.02,1,0,"Summer","No Holiday"
5.67675380226828,5,25,78,0.3,1474,0,0,0,"Summer","No Holiday"
6.7202201551353,11,13.8,47,1.2,994,1.71,0,0,"Autumn","No Holiday"
6.00141487796115,16,5,50,4.3,1121,0.74,0,0,"Winter","No Holiday"
7.08086789669078,21,8.5,50,0.5,1707,0,0,0,"Autumn","No Holiday"
6.35437004079735,14,37.4,40,2.8,1519,2.03,0,0,"Summer","No Holiday"
4.31748811353631,5,-2.4,59,1.1,1984,0,0,0,"Winter","No Holiday"
7.20266119652324,23,20.5,62,2.2,1903,0,0,0,"Spring","No Holiday"
6.22059017009974,23,8.4,77,3.8,1662,0,0,0,"Spring","No Holiday"
4.59511985013459,3,-0.6,76,0.5,789,0,0,0.7,"Winter","Holiday"
2.94443897916644,5,-7.8,39,2.8,2000,0,0,0,"Winter","No Holiday"
7.82963038915019,18,12.2,45,3.1,2000,0.16,0,0,"Autumn","No Holiday"
7.37337430991005,21,15.9,35,1.4,1999,0,0,0,"Spring","No Holiday"
7.48941208350872,8,8.9,48,1.1,1444,0.69,0,0,"Spring","No Holiday"
2.30258509299405,11,15.5,97,0.8,459,0.4,3.5,0,"Spring","No Holiday"
4.56434819146784,1,-12.3,47,1.9,1837,0,0,0,"Winter","No Holiday"
6.49677499018586,0,11.8,59,2.4,1535,0,0,0,"Spring","No Holiday"
7.71779621101358,19,26.9,49,0.9,1063,0.1,0,0,"Spring","No Holiday"
6.65286302935335,1,21.6,75,1.1,1671,0,0,0,"Autumn","No Holiday"
5.75890177387728,4,16.9,63,1,2000,0,0,0,"Summer","No Holiday"
5.50938833662798,5,21.7,88,0.6,289,0,0,0,"Summer","No Holiday"
6.64898455002478,23,12.6,16,1.7,2000,0,0,0,"Spring","No Holiday"
7.65681009148038,17,28.1,37,3.6,1346,1.56,0,0,"Summer","No Holiday"
5.15905529921453,23,-9.2,44,0.4,1978,0,0,0,"Winter","No Holiday"
7.2591161280971,22,30.6,64,1.2,1705,0,0,0,"Summer","No Holiday"
6.31716468674728,2,29,60,1.4,2000,0,0,0,"Summer","No Holiday"
2.63905732961526,15,9.5,96,2.2,350,0.31,1.5,0,"Spring","No Holiday"
6.57228254269401,8,21.1,70,0.3,766,0.9,0,0,"Summer","No Holiday"
4.85203026391962,9,21,97,1.3,825,0.14,3,0,"Summer","No Holiday"
5.36129216570943,7,-8.1,67,0.9,1737,0,0,2,"Winter","No Holiday"
6.64639051484773,12,31.9,57,0.9,1981,1.28,0,0,"Summer","No Holiday"
4.70048036579242,4,6,84,1.7,951,0,0,0,"Spring","No Holiday"
7.56164174558878,17,28.7,71,2.9,1666,0.71,0,0,"Summer","No Holiday"
6.99668148817654,13,29.4,33,2.2,1535,3.3,0,0,"Summer","No Holiday"
4.48863636973214,1,-15,31,2.5,2000,0,0,0.9,"Winter","No Holiday"
7.09007683577609,18,8.6,55,2.4,1958,0.09,0,0,"Spring","No Holiday"
7.07918439460967,12,23.2,64,3,1305,2.08,0,0,"Spring","No Holiday"
4.79579054559674,20,-13.7,35,1.7,1878,0,0,0.3,"Winter","No Holiday"
4.35670882668959,10,-1.3,32,1.5,1933,1.24,0,0,"Winter","Holiday"
7.5963923040642,22,22.7,44,1.5,2000,0,0,0,"Summer","No Holiday"
5.23110861685459,3,10.5,59,1,2000,0,0,0,"Spring","No Holiday"
6.52502965784346,9,2.6,96,1.1,316,0.87,0,0,"Spring","No Holiday"
7.0884087786754,16,19.8,25,4.4,1132,2.02,0,0,"Spring","No Holiday"
5.605802066296,6,21,84,0.9,2000,0,0.1,0,"Autumn","No Holiday"
5.20948615284142,12,-1.3,17,1.5,1998,2.28,0,0,"Winter","Holiday"
7.17625453201714,7,23.5,86,0.2,1908,0.38,0,0,"Summer","No Holiday"
7.49609734517596,22,23.9,72,0.8,1098,0,0,0,"Summer","No Holiday"
6.35957386867238,20,4.3,57,1.3,2000,0,0,0,"Spring","No Holiday"
7.09754885061479,15,28.4,63,2.8,742,2.47,0,0,"Summer","No Holiday"
6.99025650049388,12,28.9,46,1.6,1966,2.96,0,0,"Autumn","No Holiday"
7.56786260546388,20,30.9,67,1.7,1470,0.05,0,0,"Summer","No Holiday"
5.11198778835654,5,8,84,0.7,569,0,0,0,"Autumn","No Holiday"
5.4510384535657,4,22.3,88,0.9,298,0,0,0,"Summer","No Holiday"
4.84418708645859,20,-5.7,67,2.6,2000,0,0,0,"Winter","No Holiday"
6.66568371778241,6,21.3,81,0.7,604,0.05,0,0,"Summer","No Holiday"
5.2257466737132,4,20.4,97,2.7,704,0,0,0,"Autumn","No Holiday"
6.73578001424233,15,36.8,36,1,2000,2.46,0,0,"Summer","No Holiday"
6.31896811374643,8,17.5,94,0.9,203,0.06,0,0,"Spring","No Holiday"
6.96413561241824,13,28.6,34,2,1274,2.82,0,0,"Summer","No Holiday"
5.98141421125448,16,4.7,17,2.1,2000,0.55,0,0,"Winter","No Holiday"
4.47733681447821,5,2.1,94,0.4,248,0,0,2.5,"Autumn","No Holiday"
5.96614673912369,16,4.9,27,2.8,1648,0.65,0,0,"Winter","No Holiday"
6.69084227741856,11,20.6,34,2.2,705,2.51,0,0,"Spring","No Holiday"
6.20657592672493,0,4.9,79,0.5,391,0,0,0,"Autumn","No Holiday"
5.17614973257383,15,-5.2,27,4.5,1927,1.06,0,0,"Winter","No Holiday"
6.0137151560428,0,28.4,85,1.3,1406,0,0,0,"Summer","No Holiday"
6.62273632394984,12,9.1,57,1.1,562,1.69,0,0,"Autumn","No Holiday"
5.00394630594546,9,-17.5,37,3.8,1941,0.21,0,0.5,"Winter","No Holiday"
2.89037175789616,23,16.3,96,1.1,198,0,2.5,0,"Spring","Holiday"
6.62671774924902,2,20.5,76,1.1,994,0,0,0,"Summer","No Holiday"
5.03043792139244,5,4.8,75,0.7,1471,0,0,0,"Autumn","No Holiday"
5.5834963087817,0,5.1,52,1.1,614,0,0,0,"Winter","No Holiday"
6.57368016696065,13,19.5,48,1.9,596,2.32,0,0,"Spring","No Holiday"
7.10578612948127,23,23,83,1.8,1469,0,0,0,"Autumn","No Holiday"
3.52636052461616,4,-7.5,42,2.4,1998,0,0,0,"Winter","No Holiday"
6.69703424766648,23,13.2,73,1.2,1639,0,0,0,"Autumn","No Holiday"
5.85507192220243,0,23.2,98,0.2,927,0,0.5,0,"Summer","No Holiday"
4.31748811353631,9,21.5,97,0.9,1543,0.19,0.5,0,"Summer","No Holiday"
6.75110146893676,16,35.4,45,2.6,1529,1.84,0,0,"Summer","No Holiday"
4.38202663467388,0,-9.3,45,0.7,1976,0,0,0,"Winter","No Holiday"
7.17395831975679,14,24.6,34,1.5,2000,2.74,0,0,"Autumn","No Holiday"
6.98100574072173,9,18.3,58,1.4,1958,1.24,0,0,"Autumn","No Holiday"
6.90975328164481,10,22.2,70,3.1,740,1.44,0,0,"Summer","No Holiday"
6.00388706710654,6,5,70,0.7,1739,0,0,0,"Spring","No Holiday"
5.25227342804663,22,-0.3,34,1.6,1981,0,0,0,"Winter","No Holiday"
5.72358510195238,8,0.4,38,1.8,1564,0.16,0,0,"Spring","No Holiday"
5.29330482472449,20,24.1,94,4.5,214,0,0.5,0,"Summer","No Holiday"
6.93049476595163,12,20.5,37,4.6,1761,2.94,0,0,"Spring","No Holiday"
5.91350300563827,2,7.9,85,1.1,275,0,0,0,"Autumn","No Holiday"
6.66695679242921,7,14.1,69,1.1,1692,0,0,0,"Spring","No Holiday"
5.36597601502185,22,1.1,40,0.5,1305,0,0,0,"Winter","No Holiday"
7.05272104923232,17,33.7,48,2.3,2000,0.41,0,0,"Summer","No Holiday"
7.37148929521428,7,20.6,76,0.5,786,0.3,0,0,"Summer","No Holiday"
6.8001700683022,8,20.4,54,1,828,1.23,0,0,"Summer","No Holiday"
7.01391547481053,16,33.7,26,1.5,2000,2.39,0,0,"Summer","No Holiday"
5.15329159449778,4,27.8,69,0.9,2000,0,0,0,"Summer","No Holiday"
5.21493575760899,17,-5.9,27,3.6,1974,0.81,0,0,"Winter","No Holiday"
6.49375383985169,9,5.7,38,3.9,1985,0.98,0,0,"Spring","No Holiday"
6.59441345974978,13,6.5,18,2.2,1984,1.94,0,0,"Autumn","No Holiday"
7.07496319796604,7,22.6,88,0.8,2000,0.06,0,0,"Summer","No Holiday"
5.8636311755981,16,6.6,42,3,355,0.48,0,0,"Winter","No Holiday"
5.78689738136671,9,-4.3,38,0.7,1877,0.04,0,0,"Winter","No Holiday"
6.32076829425058,8,7.5,72,1.1,697,0.34,0,0,"Autumn","No Holiday"
6.40687998606931,8,29.6,75,0.4,749,0.66,0,0,"Summer","No Holiday"
6.89770494312864,14,18.8,27,4.9,1888,3.13,0,0,"Spring","No Holiday"
6.53958595561767,14,6.7,27,3.1,1976,1.66,0,0,"Autumn","No Holiday"
6.66185474054531,1,24.6,79,0.6,1884,0,0,0,"Summer","No Holiday"
5.18178355029209,0,2,65,2.2,1885,0,0,0,"Winter","No Holiday"
4.969813299576,1,22,97,2.1,192,0,0.5,0,"Spring","No Holiday"
6.30444880242198,11,35.3,45,1.7,1829,2.27,0,0,"Summer","No Holiday"
6.46769872610435,8,17.4,56,0.8,2000,0.49,0,0,"Autumn","No Holiday"
6.22257626807137,3,17.8,60,0.2,2000,0,0,0,"Autumn","No Holiday"
7.14519613499717,0,21.2,60,0.9,1789,0,0,0,"Summer","Holiday"
7.34471905414967,19,32.2,65,0.8,1894,0.1,0,0,"Summer","No Holiday"
6.39692965521615,2,24.9,86,1.3,1469,0,0,0,"Summer","No Holiday"
5.8664680569333,2,19.2,60,1.5,2000,0,0,0,"Summer","No Holiday"
7.49387388678356,17,26.9,60,2.8,2000,0.77,0,0,"Summer","No Holiday"
6.5792512120101,8,27.4,63,0.9,1043,1.03,0,0,"Summer","No Holiday"
6.53378883793334,16,7.6,18,3.2,1930,1.73,0,0,"Winter","No Holiday"
6.14418563412565,2,20.2,56,2.3,1498,0,0,0,"Spring","No Holiday"
5.15329159449778,6,24.9,88,1.1,2000,0,0.5,0,"Summer","No Holiday"
3.95124371858143,5,-5.1,48,3.2,1821,0,0,0.9,"Winter","No Holiday"
4.53259949315326,3,-0.6,43,1.7,1316,0,0,0,"Winter","No Holiday"
7.19818357710194,22,28.6,74,2.5,1804,0,0,0,"Summer","No Holiday"
5.24174701505964,11,-7.2,29,1.8,1926,0.88,0,0,"Winter","No Holiday"
7.08002649992259,13,20.1,36,1.1,1933,3.34,0,0,"Spring","No Holiday"
5.75890177387728,6,3.8,83,0.7,337,0,0,0,"Autumn","No Holiday"
6.62539236800796,13,23.6,66,2.1,1689,0.87,0,0,"Autumn","No Holiday"
6.45676965557216,18,-3.1,39,2.1,2000,0,0,0,"Winter","No Holiday"
5.12396397940326,1,-6.5,45,0.5,1964,0,0,0,"Winter","No Holiday"
7.41697962138115,22,29.8,75,1.4,1609,0,0,0,"Summer","No Holiday"
6.59987049921284,11,20.5,79,1.7,770,1.25,0,0,"Summer","No Holiday"
4.24849524204936,3,-6.2,61,1.3,1992,0,0,0,"Winter","No Holiday"
3.63758615972639,15,2.9,90,2,380,0.08,3.5,0,"Winter","Holiday"
6.13339804299665,10,5.4,64,1.6,637,1.7,0,0,"Spring","No Holiday"
6.18208490671663,2,26.9,84,0.8,1007,0,0,0,"Summer","No Holiday"
4.21950770517611,16,20.2,91,1.2,1637,0.42,1,0,"Summer","No Holiday"
4.64439089914137,10,21.7,97,1,1249,0.29,2.5,0,"Summer","No Holiday"
6.00388706710654,9,5.1,46,2.7,1888,1.34,0,0,"Spring","No Holiday"
5.17048399503815,3,19.7,60,1.9,2000,0,0,0,"Autumn","No Holiday"
6.33327962813969,10,10.2,68,0.7,354,1.06,0,0,"Autumn","No Holiday"
6.59578051396131,0,26.5,81,0.9,1650,0,0,0,"Summer","No Holiday"
7.01750614294126,12,29.8,28,1.3,1777,3.21,0,0,"Summer","No Holiday"
5.54126354515843,14,4.3,47,2.3,953,0.96,0,1.6,"Winter","No Holiday"
7.53369370984863,22,28,76,1.5,1542,0,0,0,"Summer","No Holiday"
6.90073066404517,11,16.4,78,1.6,1209,1.37,0,0,"Spring","No Holiday"
7.06390396147207,0,25.7,85,0.4,1519,0,0,0,"Summer","No Holiday"
4.9416424226093,23,-4.4,58,2.4,2000,0,0,0,"Winter","No Holiday"
3.80666248977032,6,-5.2,85,0.9,271,0,0.4,1.3,"Winter","No Holiday"
4.38202663467388,4,1.6,70,3.6,1392,0,0.1,0,"Spring","No Holiday"
5.95583736946483,23,2.8,86,1.2,476,0,0,3,"Autumn","No Holiday"
6.49223983502047,22,4.9,46,0.8,2000,0,0,0,"Spring","No Holiday"
7.04577657687951,14,26.5,43,3.9,1671,2.36,0,0,"Summer","No Holiday"
5.76519110278484,20,-0.3,62,1.3,1040,0,0,0,"Winter","No Holiday"
7.00940893270864,11,23.2,52,1.4,2000,1.53,0,0,"Summer","No Holiday"
4.36944785246702,0,-2.7,41,3.2,1695,0,0,0,"Winter","Holiday"
6.67708346124714,10,25.5,53,2.3,1843,1.81,0,0,"Summer","No Holiday"
7.70255611326858,20,26.9,80,1.5,1806,0.09,0,0,"Summer","No Holiday"
6.50128967054039,12,9.2,40,2.6,592,2.47,0,0,"Spring","No Holiday"
7.33693691370762,14,23,64,2.8,520,1.59,0,0,"Spring","Holiday"
3.40119738166216,6,-5.2,42,0.7,1980,0,0,0,"Winter","Holiday"
6.43454651878745,23,9.6,43,1.2,1333,0,0,0,"Spring","No Holiday"
7.58882987830781,8,16.9,54,1.7,2000,1.08,0,0,"Spring","No Holiday"
7.64491934495886,21,22.5,48,1.4,2000,0,0,0,"Autumn","No Holiday"
4.9272536851572,5,9.7,63,1.1,1304,0,0,0,"Spring","No Holiday"
4.90527477843843,6,-6.4,50,1.5,1593,0,0,0,"Spring","No Holiday"
4.53259949315326,11,-15.6,31,3.3,1808,0.93,0,0.5,"Winter","No Holiday"
3.3322045101752,13,7.6,57,2.3,554,0.33,0,0,"Winter","No Holiday"
4.34380542185368,22,7.2,96,1,700,0,0,0,"Spring","No Holiday"
5.89715386763674,8,-16.2,30,1.6,2000,0,0,0.9,"Winter","No Holiday"
5.70044357339069,5,28.3,74,2.4,1378,0,0,0,"Summer","No Holiday"
7.21744343169653,23,19.4,50,2.8,2000,0,0,0,"Autumn","No Holiday"
5.74300318780948,12,6.9,67,3.9,986,0.42,0,0,"Winter","No Holiday"
6.77650699237218,10,11.6,40,1.7,1991,1.77,0,0,"Autumn","No Holiday"
7.14991683613211,17,10,43,4.9,2000,0.43,0,0,"Autumn","No Holiday"
6.08904487544685,6,12.6,86,1.9,1430,0,0,0,"Autumn","No Holiday"
6.85118492749374,1,27,74,1.1,1833,0,0,0,"Summer","No Holiday"
7.17472430983638,20,13.8,52,1.6,1341,0,0,0,"Autumn","No Holiday"
6.81673588059497,12,19.6,63,2.9,1034,0.68,0,0,"Spring","No Holiday"
5.76832099579377,3,10.7,73,1.3,2000,0,0,0,"Spring","No Holiday"
6.13122648948314,7,-7.4,38,0.9,2000,0,0,0,"Winter","No Holiday"
5.14166355650266,4,7.1,64,0.6,663,0,0,0,"Autumn","No Holiday"
6.70073110954781,12,19.9,44,2.7,1874,2.22,0,0,"Spring","No Holiday"
7.82604401351897,21,20.6,70,1.8,1986,0,0,0,"Summer","No Holiday"
6.65544035036765,0,13.3,70,1.6,473,0,0,0,"Spring","No Holiday"
5.24702407216049,20,1.2,94,0.6,228,0,0,1,"Winter","No Holiday"
4.0943445622221,3,-4.4,80,4.3,346,0,0.1,0.1,"Winter","No Holiday"
6.94505106372583,15,31.1,57,3.7,1912,2.03,0,0,"Summer","No Holiday"
6.51025834052315,1,12.7,74,1.8,392,0,0,0,"Spring","No Holiday"
4.80402104473326,8,-5.3,53,1.1,1411,0,0,0,"Winter","No Holiday"
5.77765232322266,23,-1.3,84,1,1265,0,0,0,"Winter","No Holiday"
7.78322401633604,17,23.3,36,1.7,1960,0.95,0,0,"Autumn","Holiday"
7.52240023138712,13,22.5,40,2.6,1854,2.64,0,0,"Autumn","Holiday"
7.34665516317654,17,17.2,81,1.2,2000,0.57,0,0,"Spring","No Holiday"
6.87419849545329,16,11.3,21,2.8,1925,0.82,0,0,"Autumn","No Holiday"
6.54678541076052,14,16.7,88,1.5,1760,0.72,0,0,"Spring","No Holiday"
6.03068526026126,10,3.5,65,2.4,539,0.87,0,0,"Spring","No Holiday"
5.14749447681345,22,-12.9,52,2.8,2000,0,0,0,"Winter","No Holiday"
5.00394630594546,0,0.9,42,1.1,1271,0,0,0,"Winter","No Holiday"
4.57471097850338,9,22.8,93,3.1,569,0.06,4,0,"Spring","No Holiday"
3.09104245335832,5,4.7,89,2.3,1242,0,0,0,"Spring","No Holiday"
5.33753807970132,7,0.9,78,1.1,535,0,0,0,"Spring","No Holiday"
6.95844839329766,14,29.2,67,2.8,1725,1.13,0,0,"Summer","No Holiday"
5.08140436498446,2,5.4,66,0.6,623,0,0,0,"Spring","No Holiday"
5.71702770140622,13,22.6,97,0.6,367,0.3,0.5,0,"Summer","No Holiday"
6.99117688712121,14,31.6,25,2.3,1780,3.21,0,0,"Summer","No Holiday"
5.60947179518496,5,27.1,69,0.9,2000,0,0,0,"Summer","No Holiday"
4.969813299576,6,16.5,73,1.2,2000,0,0,0,"Autumn","Holiday"
7.51316354523408,22,16.9,65,0.3,1281,0,0,0,"Spring","No Holiday"
6.05443934626937,10,18.5,38,3.3,2000,2.02,0,0,"Autumn","Holiday"
5.48893772615669,23,-0.5,26,3.3,2000,0,0,0,"Winter","No Holiday"
5.63121178182137,13,-2.2,31,2.3,1910,1.13,0,0,"Winter","No Holiday"
5.6937321388027,18,-13,29,3.4,2000,0.05,0,0.7,"Winter","No Holiday"
6.56103066589657,0,16.3,59,0.2,756,0,0,0,"Spring","No Holiday"
5.34710753071747,20,-7.9,31,1.4,2000,0,0,0,"Winter","No Holiday"
4.80402104473326,21,22.9,98,2.1,1146,0,29.5,0,"Summer","No Holiday"
7.23777819192344,18,16.6,33,2.6,1867,0.48,0,0,"Spring","No Holiday"
3.61091791264422,5,-0.7,41,0.9,1442,0,0,0,"Winter","No Holiday"
5.5683445037611,3,7.4,63,0.6,699,0,0,0,"Autumn","No Holiday"
3.55534806148941,4,-5.6,74,4,387,0,0,0.2,"Winter","No Holiday"
7.01031186730723,17,11.2,27,3.5,1585,1.19,0,0,"Spring","No Holiday"
5.5683445037611,14,3,28,3.8,1956,1.1,0,0,"Winter","Holiday"
4.9416424226093,6,1.2,69,0.6,436,0,0,0,"Winter","No Holiday"
6.5875500148248,21,4.5,62,2,826,0,0,0,"Spring","No Holiday"
4.21950770517611,5,2.6,82,2,229,0,0,0,"Winter","No Holiday"
7.54486106865846,17,24.4,51,1.9,466,1.42,0,0,"Spring","No Holiday"
7.43838353004431,16,26.1,46,3,1728,1.55,0,0,"Summer","No Holiday"
6.3750248198281,23,16.1,69,1.8,1666,0,0,0,"Spring","No Holiday"
5.54126354515843,10,0,29,1.3,1592,0.52,0,0,"Winter","No Holiday"
6.75809450442773,10,26,54,1.5,2000,2.13,0,0,"Autumn","No Holiday"
5.92425579741453,10,3.6,37,1.3,2000,0.83,0,0,"Spring","No Holiday"
6.98007594056176,7,15.1,78,1.5,354,0.06,0,0,"Spring","No Holiday"
5.14166355650266,19,-13.2,33,2.4,1863,0,0,0.3,"Winter","No Holiday"
8.09468364869882,18,25.3,56,2.8,1992,0.54,0,0,"Autumn","No Holiday"
5.19295685089021,10,-2.2,36,4.1,1930,0.53,0,0,"Winter","No Holiday"
6.10702288774225,12,1.7,23,1.4,2000,1.11,0,0,"Winter","No Holiday"
5.06890420222023,4,26.1,85,0.6,1081,0,0,0,"Summer","No Holiday"
7.13329595489607,12,28.3,30,3,1675,3.29,0,0,"Summer","No Holiday"
7.46336304552002,19,21.3,43,2.8,2000,0.02,0,0,"Autumn","No Holiday"
5.49306144334055,11,-0.7,62,0.7,519,0.77,0,2,"Winter","No Holiday"
4.71849887129509,9,-3.5,30,1.5,1980,0,0,0,"Winter","Holiday"
7.76089319585102,18,36.5,38,0.9,2000,1.17,0,0,"Summer","No Holiday"
5.41610040220442,2,11.5,75,1.9,399,0,0,0,"Spring","No Holiday"
6.43454651878745,13,8,35,1.3,1895,0.5,0,0,"Autumn","No Holiday"
